instance,algo,seed,phi,nv,dist,fuel,emis,IF,plow,pmed,phigh,lam,runtime,iters,budget,error
C107,ALNS,2,"(0.85, 1.0, 1.18)",11,1177.7427722014231,332.9198434698716,865.5915930216661,0.2826761932468341,78.83157166080805,16.923737967525305,4.24469037166665,0.3802020682439552,3.086538314819336,9,3.0,
C107,ALNS,1,"(0.85, 1.0, 1.18)",10,1072.644690627352,310.70485153804896,807.8326139989273,0.289662415013054,83.16543038825692,12.981706109542515,3.8528635022005835,0.4230416273698844,8.04698133468628,39,8.0,
C107,HGLS,2,"(0.85, 1.0, 1.18)",10,885.6722739352749,251.10379038557573,652.8698550024969,0.2835177274657764,90.98905127261402,9.010948727385982,0.0,0.4288224259968281,20.222278594970703,153,20.0,
C107,IGLS,2,"(0.85, 1.0, 1.18)",10,833.2427178513224,235.6352007988637,612.6515220770457,0.2827929914665137,92.22225731967994,7.777742680320058,0.0,0.42800159393221515,60.28636598587036,337,60.0,
C107,ALNS,3,"(0.85, 1.0, 1.18)",10,1386.0539415531475,453.65148195858745,1179.4938530923275,0.3272971335085608,29.345008683288853,42.3409160208619,28.314075295849225,0.4141996756525327,3.164475440979004,9,3.0,
C107,ALNS,2,"(0.85, 1.0, 1.18)",11,1115.3763751476895,313.58160983834256,815.3121855796907,0.2811442099953215,79.77154656159558,18.099779648386534,2.1286737900178756,0.3833315049392644,8.426652431488037,35,8.0,
C107,IGLS,3,"(0.85, 1.0, 1.18)",10,918.6523648521796,273.9247606401537,712.2043776643997,0.2981810869057426,80.1813655017781,12.388907820260425,7.429726677961444,0.4378563896072857,60.14664602279663,401,60.0,
C107,HGLS,3,"(0.85, 1.0, 1.18)",10,1084.178510511502,311.3993086274706,809.6382024314236,0.28722143596127564,72.06904077135283,27.930959228647172,0.0,0.40845027454230975,20.111979961395264,125,20.0,
C107,ALNS,1,"(0.85, 1.0, 1.18)",10,1072.644690627352,310.70485153804896,807.8326139989273,0.289662415013054,83.16543038825692,12.981706109542515,3.8528635022005835,0.4230416273698844,20.058002948760986,97,20.0,
C107,ALNS,3,"(0.85, 1.0, 1.18)",10,1386.0539415531475,453.65148195858745,1179.4938530923275,0.3272971335085608,29.345008683288853,42.3409160208619,28.314075295849225,0.4141996756525327,8.10240364074707,37,8.0,
C107,RGLS,1,"(0.85, 1.0, 1.18)",10,828.936866942834,233.96660815874782,608.3131812127443,0.28224900772193895,92.18185641374659,7.818143586253409,0.0,0.42579392010558215,60.07379174232483,413,60.0,
C107,ALNS,2,"(0.85, 1.0, 1.18)",11,1091.8345373083275,292.19984118044067,759.7195870691457,0.26762282305228563,95.56573161103724,4.434268388962745,0.0,0.37722655488958845,20.221239805221558,88,20.0,
C205,GLS,1,"(0.85, 1.0, 1.18)",4,1017.0732218568794,321.39421906055264,835.6249695574369,0.31599909638145857,18.29925262810906,57.08509286645386,24.61565450543706,0.36048809522176584,14.980557680130005,0,3.0,
C107,RGLS,2,"(0.85, 1.0, 1.18)",10,833.2427178513224,235.6352007988637,612.6515220770457,0.2827929914665137,92.22225731967994,7.777742680320057,0.0,0.428001593932215,60.293822050094604,359,60.0,
C107,ALNS,3,"(0.85, 1.0, 1.18)",10,1331.9388684547691,402.0277328192082,1045.2721053299415,0.3018364748868807,55.81850812279865,42.39892323834444,1.782568638856911,0.42406426848604906,20.245418071746826,99,20.0,
C205,GLS,1,"(0.85, 1.0, 1.18)",4,1017.0732218568794,321.39421906055264,835.6249695574369,0.31599909638145857,18.29925262810906,57.08509286645386,24.61565450543706,0.36048809522176584,15.02006220817566,0,8.0,
C107,RGLS,3,"(0.85, 1.0, 1.18)",10,918.1631889971178,265.6682673687884,690.7374951588499,0.28934754796581413,82.47364493827808,10.935945047438725,6.590410014283213,0.41501662834301806,60.18896746635437,344,60.0,
C205,GLS,2,"(0.85, 1.0, 1.18)",3,797.7047266421002,274.99948095087143,714.9986504722657,0.34473843737703364,20.8978033871376,33.97834454615482,45.123852066707556,0.42687246121351,14.968141317367554,0,3.0,
C107,HGLS,1,"(0.85, 1.0, 1.18)",10,828.9368669428338,233.96660815874782,608.3131812127443,0.282249007721939,92.18185641374659,7.8181435862534086,0.0,0.4257939201055819,60.54484963417053,372,60.0,
C205,GLS,2,"(0.85, 1.0, 1.18)",3,797.7047266421002,274.99948095087143,714.9986504722657,0.34473843737703364,20.8978033871376,33.97834454615482,45.123852066707556,0.42687246121351,15.042900800704956,0,8.0,
C205,GLS,1,"(0.85, 1.0, 1.18)",4,891.8774634717539,228.08601334954943,593.0236347088286,0.255736939984663,85.06637136066095,14.933628639339034,0.0,0.31647075505602906,25.949775457382202,15,20.0,
C205,GLS,3,"(0.85, 1.0, 1.18)",4,1012.7179081436453,319.38981501743285,830.4135190453254,0.31537885570018986,20.637838000097847,55.65641855299088,23.705743446911253,0.36382347363215606,14.516218423843384,0,3.0,
C107,HGLS,2,"(0.85, 1.0, 1.18)",10,885.6722739352749,251.10379038557573,652.8698550024969,0.2835177274657764,90.98905127261402,9.010948727385982,0.0,0.4288224259968281,60.08510875701904,378,60.0,
C205,GLS,3,"(0.85, 1.0, 1.18)",4,1012.7179081436453,319.38981501743285,830.4135190453254,0.31537885570018986,20.637838000097847,55.65641855299088,23.705743446911253,0.36382347363215606,14.620050191879272,0,8.0,
C107,HGLS,3,"(0.85, 1.0, 1.18)",10,928.5999627959908,268.7971691627114,698.8726398230497,0.2894649794658294,81.17833126294977,18.821668737050228,0.0,0.4318649005682378,60.09501600265503,333,60.0,
C205,GLS,2,"(0.85, 1.0, 1.18)",3,779.6198056148603,256.9283041627505,668.0135908231514,0.3295558967490823,19.32728772585725,61.34006076209173,19.332651512051005,0.423875388017754,27.980575799942017,5,20.0,
